tconst,titleType,primaryTitle,startYear,genres,averageRating,numVotes
tt5234458,movie,Ajin Part 2: Shoutotsu,2016,"Adventure,Animation,Horror",7.8,609
tt14864160,movie,A New Old Play,2021,"Drama,History",7.6,609
tt31450914,movie,Hear Me: Our Summer,2024,"Drama,Romance",7.5,609
tt0099927,movie,Song of the Exile,1990,Drama,7.4,609
tt26448981,movie,Orlando: My Political Biography,2023,Documentary,7.0,609
tt3812402,movie,How to Steal a Dog,2014,"Crime,Drama,Family",6.9,609
tt15239868,movie,Monster in the Shadows,2021,"Crime,Documentary,Mystery",6.7,609
tt0089221,movie,The Gospel According to Vic,1986,"Comedy,Drama",6.1,609
tt0954348,movie,Sanky Panky,2007,"Comedy,Musical",6.1,609
tt0209223,movie,Keep It Quiet,1999,Drama,6.0,609
tt1949115,movie,Hello! Hello! This Is Juju,1995,"Adventure,Comedy,Family",6.0,609
tt5360232,movie,The Cat and the Moon,2019,"Drama,Music",6.0,609
tt0493421,movie,Greetings from the Shore,2007,"Comedy,Drama,Romance",5.9,609
tt2365847,movie,The Scent,2012,"Action,Comedy,Crime",5.8,609
tt3605304,movie,Black Fly,2014,Thriller,5.7,609
tt7662644,movie,My Grandpa Is an Alien,2019,"Adventure,Family,Fantasy",5.6,609
tt4021190,movie,Journey to Le Mans,2014,"Documentary,Sport",5.5,609
tt7233106,movie,The Amaranth,2018,"Drama,Mystery,Thriller",5.5,609
tt0095098,movie,Incident at Raven's Gate,1988,"Drama,Mystery,Sci-Fi",5.4,609
tt5667052,movie,Fashionista,2016,"Drama,Fantasy,Thriller",5.4,609
tt0080997,movie,The Kidnapping of the President,1980,Thriller,5.3,609
tt0164419,movie,Another Meltdown,1998,"Action,Thriller",5.3,609
tt12292314,movie,New Kung Fu Cult Master,2022,"Action,Fantasy",5.1,609
tt0124899,movie,Terror Express,1980,"Drama,Horror,Thriller",5.0,609
tt1710627,movie,Red Eagle,2011,"Action,Adventure,History",5.0,609
tt30319533,movie,Stress Positions,2024,Comedy,5.0,609
tt4801352,movie,She Kills,2016,"Action,Horror",5.0,609
tt0107417,movie,Dead Connection,1994,"Crime,Drama,Thriller",4.8,609
tt3421616,movie,Flower & Snake: Zero,2014,"Horror,Thriller",4.6,609
tt29439871,movie,Everything Is for Love,2023,"Comedy,Romance",4.4,609
tt0144146,movie,Convergence,1999,"Mystery,Thriller",4.2,609
tt2538778,movie,Diamond Cartel,2015,"Action,Adventure",3.0,609
tt3477732,movie,Full English Breakfast,2014,"Action,Crime,Mystery",2.7,609
tt16975682,movie,Kavisamrat,2022,"Biography,Drama",8.3,608
tt4147684,movie,La Once,2014,Documentary,7.5,608
tt0133028,movie,Intimates,1997,"Drama,Romance",7.4,608
tt0115466,movie,"Goodbye, Father",1996,Drama,7.0,608
tt0805625,movie,Sun Scarred,2006,"Crime,Drama,Thriller",7.0,608
tt7222606,movie,Baltic Tribes,2018,"Documentary,Drama,History",7.0,608
tt4466550,movie,Antarctica: Ice and Sky,2015,"Adventure,Biography,Documentary",6.9,608
tt5795286,movie,Oru Naal Koothu,2016,"Comedy,Drama",6.8,608
tt13649034,movie,Commitment Hasan,2021,Drama,6.6,608
tt22024396,movie,Malbatt: Misi Bakara,2023,"Action,Drama,History",6.6,608
tt3003996,movie,The Way We Dance,2013,"Drama,Music",6.6,608
tt9121954,movie,Icarus. The Legend of Mietek Kosz,2019,"Biography,Drama",6.6,608
tt32216008,movie,Alter weißer Mann,2024,Comedy,6.2,608
tt15465312,movie,"My Country, My Parents",2021,Drama,6.1,608
tt0306651,movie,La Brassiere,2001,"Comedy,Romance",6.0,608
tt0083034,movie,Savage Harvest,1981,"Adventure,Horror,Thriller",5.7,608
tt0469611,movie,Super Mario Brothers: Great Mission to Rescue Princess Peach,1986,"Adventure,Animation,Comedy",5.7,608
tt10981070,movie,Sumesh & Ramesh,2021,Comedy,5.7,608
tt18764900,movie,Un altro ferragosto,2024,Comedy,5.7,608
tt10573946,movie,There's Something About Mario,2021,"Comedy,Musical,Romance",5.4,608
tt3726014,movie,Koothara,2014,"Comedy,Fantasy",5.2,608
tt9615680,movie,Yolki 7,2018,"Comedy,Drama,Family",4.2,608
tt6841828,movie,The Loss Adjuster,2020,"Comedy,Drama",4.0,608
tt9005542,movie,No Such Thing As Monsters,2019,Horror,4.0,608
tt0267703,movie,Maidan-E-Jung,1995,"Action,Drama",3.7,608
tt1471324,movie,Love 14,2009,"Comedy,Romance",2.5,608
tt1740480,movie,Cehennem 3D,2010,Horror,2.3,608
tt12885770,movie,Project Legion,2022,"Horror,Sci-Fi,Thriller",2.0,608
tt31855783,movie,The Red Files,2024,Thriller,8.5,607
tt1670995,movie,Pretty Sweet,2012,"Documentary,Sport",8.1,607
tt14149744,movie,Schwarze Adler,2021,Documentary,7.8,607
tt0114794,movie,The World of Jacques Demy,1995,Documentary,7.3,607
tt0195624,movie,A Man of Principle,1984,Drama,7.3,607
tt7089882,movie,Sound! Euphonium the Movie - Our Promise: A Brand New Day,2019,"Animation,Drama,Music",7.3,607
tt13093834,movie,Call Me Kate,2023,Documentary,7.1,607
tt14950912,movie,The Staffroom,2021,Drama,7.0,607
tt11157186,movie,Adventures Italian Style,2020,"Comedy,Drama",6.8,607
tt1217578,movie,Vanished Empire,2008,Drama,6.8,607
tt1698654,movie,Catching the Sun,2015,"Documentary,Drama,History",6.6,607
tt0907652,movie,Maiko haaaan!!!,2007,Comedy,6.3,607
tt26937210,movie,White Courage,2024,"Drama,War",6.3,607
tt7177156,movie,A Season in France,2017,Drama,6.3,607
tt0081401,movie,Ram Balram,1980,"Action,Comedy,Drama",6.2,607
tt6256984,movie,"My Name is Batlir, not Butler",2018,"Comedy,Drama,Fantasy",6.0,607
tt6227148,movie,Word of God,2017,"Comedy,Drama",5.9,607
tt10801496,movie,Streamline,2021,"Drama,Sport",5.8,607
tt7802790,movie,The Mummy 3,2000,"Comedy,Crime",5.8,607
tt8925540,movie,Racetime,2018,"Adventure,Animation,Family",5.5,607
tt7520746,movie,Silence & Darkness,2019,"Drama,Mystery,Thriller",5.3,607
tt0098525,movie,True Blood,1989,"Action,Drama",5.1,607
tt0109217,movie,Bar Girls,1994,Drama,5.0,607
tt27116149,movie,Por,2024,"Action,Drama",5.0,607
tt0110392,movie,Love Is a Gun,1994,"Crime,Drama,Mystery",4.9,607
tt1173941,movie,El Contrato,2009,"Action,Crime,Romance",4.3,607
tt0144669,movie,Vivid,1999,"Drama,Romance",4.2,607
tt6465308,movie,Spirou & Fantasio's Big Adventures,2018,"Adventure,Comedy",4.0,607
tt0101449,movie,Bikini Summer,1991,"Comedy,Romance",3.7,607
tt0243885,movie,The Elite,2001,"Action,Crime,Thriller",3.6,607
tt0104530,movie,Ironheart,1992,"Action,Crime,Drama",3.3,607
tt0103273,movie,Wishman,1992,"Comedy,Fantasy",2.3,607
tt10380266,movie,Adutha Chodyam,2019,"Drama,Thriller",8.5,606
tt0105761,movie,Virgina,1991,Drama,7.6,606
tt4577388,movie,Kothanodi,2015,"Fantasy,Horror",7.6,606
tt11614054,movie,Mayor,2020,Documentary,7.5,606
tt0084965,movie,Last Days of the Victim,1982,"Crime,Mystery",7.4,606
tt12156974,movie,We Feed People,2022,Documentary,7.4,606
tt10755608,movie,Jamun,2021,"Drama,Family",7.2,606
tt7042024,movie,Kilian Jornet: Path to Everest,2018,Documentary,7.1,606
tt8513044,movie,Nonsense,2018,"Comedy,Drama,Romance",6.9,606
tt9349770,movie,Ang pangarap kong holdap,2018,"Action,Comedy",6.9,606
tt8844204,movie,Working Woman,2018,Drama,6.8,606
tt0098708,movie,Casino Raiders,1989,"Action,Crime,Drama",6.7,606
tt0814795,movie,In the Arms of My Enemy,2007,"Action,Adventure,Drama",6.6,606
tt0910855,movie,Insignificant Things,2008,Drama,6.6,606
tt14906708,movie,Pretty Red Dress,2022,Drama,6.5,606
tt1501359,movie,Sonsuz,2009,"Comedy,Drama",6.5,606
tt11906004,movie,Visszatérés Epipóba,2020,Documentary,6.3,606
tt4038108,movie,Amateur Teens,2015,Drama,6.0,606
tt0457302,movie,Choking Man,2006,Drama,5.9,606
tt5589816,movie,Het verlangen,2017,"Comedy,Drama",5.9,606
tt17912040,movie,Le torrent,2022,"Crime,Drama,Thriller",5.8,606
tt0348226,movie,Tomie: Forbidden Fruit,2002,Horror,5.7,606
tt3203502,movie,LenaLove,2016,"Drama,Thriller",5.7,606
tt7372318,movie,Shikkari Shambhu,2018,"Comedy,Mystery",5.7,606
tt0313013,movie,Nursie,2004,"Horror,Thriller",5.4,606
tt5331532,movie,F.C. De Kampioenen 3: Kampioenen Forever,2017,Comedy,5.2,606
tt3431714,movie,Mastram,2013,"Biography,Drama",4.8,606
tt3507676,movie,Chempiony,2014,"Biography,Drama,Sport",4.6,606
tt0382761,movie,Jennifer's Shadow,2004,"Horror,Mystery,Thriller",4.4,606
tt1103255,movie,Something Like a Business,2010,Comedy,3.7,606
tt2565280,movie,Adormidera,2013,"Action,Adventure,Fantasy",3.6,606
tt3733618,movie,Trace,2015,Horror,3.6,606
tt0100943,movie,Witchcraft II: The Temptress,1989,Horror,3.4,606
tt2387413,movie,Captain Battle: Legacy War,2013,"Action,Sci-Fi,War",1.3,606
tt1515736,movie,Balkonas,2008,"Drama,Family",7.6,605
tt13181612,movie,Tari Sathe,2021,Family,7.5,605
tt0218705,movie,All My Loved Ones,1999,"Drama,War",7.3,605
tt26772032,movie,Godday Godday Chaa,2023,"Comedy,Drama,Family",7.1,605
tt0098990,movie,Afghan Breakdown,1992,War,7.0,605
tt33615797,movie,It's All Over: The Kiss That Changed Spanish Football,2024,"Documentary,Sport",6.9,605
tt1147520,movie,Doraemon: Nobita and the Animal Planet,1990,"Adventure,Animation,Family",6.8,605
tt1672091,movie,My Dear Desperado,2010,Comedy,6.8,605
tt2866346,movie,Who's the Boss?,2013,"Comedy,Romance",6.8,605
tt0464762,movie,Rules of Dating,2005,"Comedy,Romance",6.3,605
tt9204352,movie,Porndemic,2018,"Documentary,Drama,Mystery",6.3,605
tt12792608,movie,Yellow Cat,2020,"Comedy,Drama",6.2,605
tt28245754,movie,Kade Dade Diyan Kade Pote Diyan,2023,"Comedy,Horror,Romance",6.2,605
tt3640822,movie,Diary of an Ugly,2014,"Comedy,Drama,Romance",6.0,605
tt0980999,movie,Four,2012,"Drama,Romance",5.9,605
tt3083962,movie,Satyanweshi,2013,Thriller,5.9,605
tt8480782,movie,Well Groomed,2019,"Documentary,Sport",5.8,605
tt3898506,movie,Dear Elza!,2014,"Drama,War",5.7,605
tt0219175,movie,Mexico City,2000,"Crime,Drama,Mystery",5.5,605
tt0439848,movie,These Foolish Things,2006,"Comedy,Drama,Romance",5.5,605
tt14493552,movie,Double Patty,2021,Drama,5.5,605
tt7333070,movie,A Jar Full of Life,2018,"Comedy,Drama",5.1,605
tt0484224,movie,On the Road with Judas,2007,Drama,5.0,605
tt21997720,movie,Coffee with Kadhal,2022,"Comedy,Romance",4.7,605
tt5069086,movie,Altered Hours,2016,"Sci-Fi,Thriller",4.7,605
tt32440202,movie,Bad Boyz,2024,Action,4.6,605
tt14571220,movie,8 Found Dead,2022,Horror,4.5,605
tt0093714,movie,Penitentiary III,1987,"Action,Crime,Drama",4.4,605
tt7319064,movie,Killer Kate!,2018,"Comedy,Horror,Thriller",3.8,605
tt7392060,movie,Steelmanville Road,2017,Horror,3.8,605
tt2185846,movie,Morangos com Açúcar - O Filme,2012,"Comedy,Drama,Family",3.2,605
tt9856574,movie,The Spore,2021,Horror,3.2,605
tt1335986,movie,Dahmer vs. Gacy,2010,"Comedy,Horror",2.8,605
tt10337582,movie,Last 6 Hours,2022,"Drama,Thriller",8.5,604
tt2385027,movie,Catastroika,2012,Documentary,8.1,604
tt1337599,movie,Consuming Kids: The Commercialization of Childhood,2008,"Documentary,Family,Fantasy",7.9,604
tt27416868,movie,10 Rupees,2023,"Action,Crime,Thriller",7.9,604
tt7616974,movie,Prosecuting Evil,2018,"Biography,Documentary,History",7.8,604
tt4930000,movie,Shareek,2015,"Drama,Family",7.4,604
tt11975230,movie,The Skywalker Legacy,2020,Documentary,7.2,604
tt5533308,movie,I Am Duran,2019,"Biography,Documentary,Sport",7.2,604
tt6028796,movie,Evening Shadows,2018,"Drama,Music,Romance",7.2,604
tt7587878,movie,Michelangelo - Infinito,2017,"Biography,Documentary,Drama",7.2,604
tt0419954,movie,"McDull, Prince de la Bun",2004,"Animation,Comedy,Drama",7.1,604
tt3604944,movie,Kaip pavogti zmona,2013,Comedy,7.1,604
tt1155630,movie,700 Days of Battle: Us vs. the Police,2008,Comedy,7.0,604
tt1152834,movie,Pageant,2008,Documentary,6.9,604
tt6380556,movie,Ngenest,2015,Comedy,6.9,604
tt0117422,movie,The Quiet Room,1996,Drama,6.7,604
tt0265825,movie,Addictions and Subtractions,2004,Drama,6.7,604
tt0332766,movie,Sur,2002,"Drama,Musical,Romance",6.6,604
tt4435282,movie,Yagavarayinum Naa Kakka,2015,Thriller,6.5,604
tt2852394,movie,GriGris,2013,Drama,6.4,604
tt0199688,movie,Kleftroni kai gentleman,1986,Comedy,6.0,604
tt13834078,movie,Down with the King,2021,Drama,5.8,604
tt0371668,movie,The Fakir,2004,"Adventure,Family,Fantasy",5.5,604
tt0120495,movie,The Westing Game,1997,"Family,Horror,Mystery",5.3,604
tt14909354,movie,Wog Boys Forever,2022,Comedy,5.2,604
tt2559786,movie,La foresta di ghiaccio,2014,Thriller,4.8,604
tt1092030,movie,Cool,2007,Comedy,4.5,604
tt3811244,movie,The Wedding Invitation,2017,"Comedy,Romance",4.4,604
tt2786780,movie,House of the Witchdoctor,2013,"Crime,Horror,Thriller",4.2,604
tt3140724,movie,Hacker's Game,2015,"Drama,Romance,Thriller",3.6,604
tt0175663,movie,Escape from Galaxy 3,1981,"Adventure,Fantasy,Romance",3.1,604
tt1298643,movie,Carnival of Fear: Closed for the Season,2010,"Horror,Thriller",3.0,604
tt2385211,movie,Slink,2013,"Horror,Thriller",2.6,604
tt22817100,movie,Where Is Gilgamesh?,2024,"Action,Crime,Drama",9.0,603
tt0466916,movie,The Play,2005,Documentary,7.6,603
tt4151776,movie,King Cohen,2017,"Biography,Documentary",7.5,603
tt1630235,movie,De Dhakka,2008,"Comedy,Drama,Family",7.3,603
tt0162909,movie,Yana's Friends,1999,"Comedy,Drama,Romance",7.1,603
tt0811164,movie,As esi tu,2006,"Adventure,Romance",6.9,603
tt2481202,movie,Anita: Speaking Truth to Power,2013,"Documentary,History",6.8,603
tt7148254,movie,Scary Mother,2017,Drama,6.8,603
tt0135155,movie,Bednaya Sasha,1997,"Adventure,Comedy,Family",6.7,603
tt10039468,movie,My Stupid Boss 2,2019,"Adventure,Comedy",6.5,603
tt10376078,movie,Other People,2021,"Drama,Music",6.5,603
tt1291055,movie,Digimon Adventure 02: Hurricane Touchdown!! The Golden Digimentals,2000,"Adventure,Animation,Fantasy",6.5,603
tt0818108,movie,Bis zum Ellenbogen,2007,Comedy,6.3,603
tt0117742,movie,Sticks & Stones,1996,"Drama,Sport",6.2,603
tt25010142,movie,The Seven Deadly Sins: Grudge of Edinburgh Part 2,2023,"Action,Adventure,Animation",6.2,603
tt0113664,movie,Liste noire,1995,"Drama,Thriller",6.1,603
tt27720531,movie,Critical Zone,2023,"Drama,Sci-Fi",6.1,603
tt2653232,movie,Pyat butylok vodki,2001,"Comedy,Crime,Drama",6.0,603
tt13818742,movie,School of Magical Animals 2,2022,"Adventure,Comedy,Family",5.9,603
tt0105048,movie,"Oh, What a Night",1992,Comedy,5.8,603
tt5114982,movie,A Bun in the Oven,2016,Comedy,5.8,603
tt6352926,movie,The Last Ones,2020,Drama,5.8,603
tt0338022,movie,Fakers,2004,"Comedy,Crime",5.7,603
tt5827360,movie,Catching Feelings,2017,"Comedy,Drama,Romance",5.7,603
tt0197752,movie,Paris-Timbuktu,1999,"Comedy,Drama",5.5,603
tt7830888,movie,The Ex-File 3: Return of the Exes,2017,"Comedy,Romance",5.5,603
tt0109893,movie,Getting In,1994,"Comedy,Romance,Thriller",5.2,603
tt16358200,movie,Our Blossom,2023,Romance,4.6,603
tt3175798,movie,Princess Cut,2015,"Drama,Romance",4.6,603
tt7521846,movie,Badder Ben: The Final Chapter,2017,Horror,4.6,603
tt1883269,movie,Morituris,2011,Horror,4.2,603
tt7702334,movie,Os Parças,2017,Comedy,4.1,603
tt0197951,movie,Tiger Claws III,1999,"Action,Fantasy",4.0,603
tt0314204,movie,Creature Unknown,2004,"Horror,Mystery,Thriller",3.2,603
tt12792500,movie,Princess Europe,2020,Documentary,2.6,603
tt35315809,movie,Ghamaghot,2025,Drama,9.5,602
tt0088021,movie,Dissolved and Effused,1985,"Comedy,Crime",7.8,602
tt0088926,movie,Ciuleandra,1985,Drama,7.8,602
tt26685153,movie,The Weeknd: Live at SoFi Stadium,2023,Music,7.8,602
tt10924716,movie,The Crystal Calls - Making the Dark Crystal: Age of Resistance,2019,Documentary,7.5,602
tt5646314,movie,Five Nights at Freddy's 4,2016,Horror,7.2,602
tt7754496,movie,Bixa Travesty,2018,"Biography,Documentary,Music",7.2,602
tt3025410,movie,The Little Queen,2014,"Biography,Drama,Sport",6.9,602
tt5697990,movie,The Mover,2018,"Drama,History,War",6.9,602
tt11916218,movie,Insert Coin,2020,Documentary,6.8,602
tt8221676,movie,Vadhayiyaan Ji Vadhayiyaan,2018,Comedy,6.8,602
tt0408927,movie,Tell Me I'm Pretty,2004,"Comedy,Romance",6.5,602
tt6874690,movie,The Rule of Jenny Pen,2024,"Horror,Mystery,Thriller",6.5,602
tt9244614,movie,Lietuviski svingeriai,2018,Comedy,6.5,602
tt0110936,movie,Radio Inside,1994,"Drama,Romance",6.3,602
tt0468816,movie,Born and Bred,2006,Drama,6.3,602
tt0116465,movie,Guy,1996,Drama,6.1,602
tt0962709,movie,The Anarchist's Wife,2008,"Drama,History",6.1,602
tt2298465,movie,Present Tense,2012,Drama,6.0,602
tt15741196,movie,Tomb of the River,2021,"Action,Crime",5.8,602
tt8845322,movie,All the Dead Ones,2020,"Drama,History",5.8,602
tt0871977,movie,Boku wa imôto ni koi wo suru,2007,"Drama,Romance",5.6,602
tt17048276,movie,The African Desperate,2022,"Comedy,Drama",5.6,602
tt3865286,movie,My Lonely Me,2015,"Drama,Musical,Thriller",5.6,602
tt5340516,movie,Tharai Thappattai,2016,Drama,5.5,602
tt9320170,movie,The Beautiful Summer,2023,Drama,5.5,602
tt0109553,movie,Darkside Blues,1994,"Action,Animation,Drama",5.4,602
tt0089436,movie,Kommando Leopard,1985,Action,5.0,602
tt0097456,movie,Grave Secrets,1989,Horror,4.6,602
tt0446125,movie,Far til Fire Gi'r Aldrig Op,2005,"Comedy,Family",4.5,602
tt6032090,movie,Use Me,2019,Thriller,4.2,602
tt0171326,movie,Forbidden Sins,1999,"Crime,Drama,Thriller",4.1,602
tt1808208,movie,How to Get Rid of Cellulite,2011,Comedy,4.1,602
tt0099474,movie,Dune Warriors,1991,"Action,Adventure,Sci-Fi",4.0,602
tt9001474,movie,Cactus Jack,2022,"Drama,Horror,Thriller",3.9,602
tt8531464,movie,Miracle in East Texas,2019,"Comedy,Drama",3.6,602
tt0290258,movie,Paandav,1995,"Action,Drama",3.3,602
tt2406636,movie,Bhoot Returns,2012,"Horror,Mystery,Thriller",2.6,602
tt1462044,movie,Enemies Among Us,2010,"Action,Drama,Thriller",2.4,602
tt1239435,movie,Fiksi.,2008,"Drama,Thriller",7.7,601
tt28283178,movie,Russian Consul,2024,Drama,7.5,601
tt0119568,movie,Ruffiano and Sweeteeth,1997,"Comedy,Family,Fantasy",7.2,601
tt0420715,movie,Earth and Ashes,2004,Drama,7.2,601
tt11692284,movie,Road to Boston,2023,"Biography,Drama,Sport",7.1,601
tt14927320,movie,Invisible Demons,2021,Documentary,7.1,601
tt0228048,movie,Metade Fumaca,1999,"Drama,Romance",7.0,601
tt14093994,movie,The Last of the Sea Women,2024,Documentary,7.0,601
tt1931549,movie,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",2011,"Biography,Documentary,History",6.8,601
tt26923334,movie,Glimmers,2024,Drama,6.8,601
tt0078926,movie,The Good Thief,1980,Comedy,6.7,601
tt26890233,movie,Missing Girl,2023,"Horror,Thriller",6.7,601
tt1239427,movie,Brothers at War,2009,"Documentary,War",6.5,601
tt3567200,movie,The Great Invisible,2014,Documentary,6.5,601
tt0083300,movie,Een vlucht regenwulpen,1981,"Comedy,Drama",6.3,601
tt0109059,movie,A New Love in Tokyo,1994,"Drama,Romance",6.3,601
tt1241707,movie,For the Love of Movies: The Story of American Film Criticism,2009,"Documentary,History",6.3,601
tt0202478,movie,Moonlight Express,1999,"Crime,Drama,Romance",6.2,601
tt1571219,movie,Tatanka,2011,"Crime,Drama,Sport",6.2,601
tt2554648,movie,Spark: A Burning Man Story,2013,"Action,Biography,Documentary",6.2,601
tt6567396,movie,Yaman,2017,"Action,Drama,Thriller",6.2,601
tt1229345,movie,Cedar Boys,2009,"Crime,Drama",6.1,601
tt30321249,movie,Lagan Special,2024,Comedy,6.1,601
tt0270270,movie,Century Hotel,2001,"Drama,Mystery,Romance",5.9,601
tt0390043,movie,Spy Girl,2004,"Action,Comedy,Romance",5.9,601
tt3243464,movie,Shock Value,2014,"Comedy,Horror",5.7,601
tt3130302,movie,Sucker,2015,Comedy,5.6,601
tt8682096,movie,Tri bogatyrya i Naslednitsa prestola,2018,"Adventure,Animation,Family",5.6,601
tt0107917,movie,Rage and Honor II,1993,"Action,Crime,Drama",5.2,601
tt29871729,movie,Father There is Only One 4,2024,"Comedy,Family",5.2,601
tt0285156,movie,What Boys Like,2003,Comedy,4.9,601
tt13130838,movie,Lore,2023,Horror,4.8,601
tt1772989,movie,Nagavalli,2010,"Action,Fantasy,Thriller",4.5,601
tt1986034,movie,I Against I,2012,"Crime,Thriller",4.3,601
tt0283542,movie,Terminal Error,2002,"Sci-Fi,Thriller",4.1,601
tt0910904,movie,I Know How Many Runs You Scored Last Summer,2008,"Comedy,Crime,Horror",3.5,601
tt21398192,movie,Warchief,2024,Fantasy,2.5,601
tt11765324,movie,Fast and Fierce: Death Race,2020,Action,2.4,601
tt2571362,movie,Disaster Wars: Earthquake vs. Tsunami,2013,"Action,Drama,Sci-Fi",1.9,601
tt0343107,movie,Tom Dowd & the Language of Music,2003,"Documentary,Music",8.2,600
tt18358540,movie,Body God,2022,"Comedy,Thriller",7.5,600
tt4695462,movie,Salut d'Amour,2015,"Drama,Romance",7.2,600
tt6435164,movie,My Love Affair with Marriage,2022,"Animation,Comedy,Drama",7.1,600
tt7189558,movie,Vekh Baraatan Challiyan,2017,"Comedy,Drama",7.1,600
tt0198654,movie,Lijmen/Het been,2000,"Crime,Drama",7.0,600
tt15239466,movie,Loving Highsmith,2022,"Biography,Documentary,History",6.9,600
tt3069954,movie,Soekarno,2013,"Biography,Drama,History",6.9,600
tt4313646,movie,"I Am Nojoom, Age 10 and Divorced",2014,Drama,6.9,600
tt0818682,movie,Islam: What the West Needs to Know,2006,Documentary,6.6,600
tt0223150,movie,Door,1988,"Horror,Mystery,Thriller",6.5,600
tt0301345,movie,Suddenly in the Dark,1981,Horror,6.5,600
tt0126735,movie,For Sale,1998,"Drama,Mystery,Romance",6.4,600
tt13446128,movie,Love Destiny: The Movie,2022,"Comedy,History,Romance",6.3,600
tt0362804,movie,Kleinruppin forever,2004,"Comedy,Romance",6.2,600
tt23246772,movie,The Masked Scammer,2022,"Crime,Documentary",6.2,600
tt0303251,movie,You Can't Stop the Murders,2003,"Comedy,Thriller",6.1,600
tt1608285,movie,Littlerock,2010,Drama,6.1,600
tt0847183,movie,That Special Summer,2007,Drama,6.0,600
tt0902249,movie,Call for Love,2007,"Comedy,Romance",5.8,600
tt6992946,movie,My Favorite Fabric,2018,Drama,5.8,600
tt0164008,movie,Comme un poisson hors de l'eau,1999,"Comedy,Crime,Thriller",5.7,600
tt0248042,movie,Gokulamlo Seetha,1997,"Drama,Romance",5.7,600
tt0086265,movie,Scrubbers,1982,Drama,5.6,600
tt0484010,movie,Yamajaathakudu,1999,"Action,Comedy,Fantasy",5.1,600
tt1083988,movie,Journey Bombay to Goa: Laughter Unlimited,2007,"Action,Adventure,Comedy",4.9,600
tt2091243,movie,Bindlestiffs,2012,"Action,Adventure,Comedy",4.5,600
tt0816176,movie,Wedding Dinner,2006,"Comedy,Romance",4.0,600
tt1663631,movie,Crazy Eyes,2012,Comedy,4.0,600
tt2791026,movie,City of Dead Men,2014,Thriller,3.9,600
tt9075388,movie,Measure of Revenge,2022,Thriller,3.9,600
tt3499176,movie,Your Move,2017,"Crime,Thriller",3.8,600
tt0337678,movie,Zerkalnye voyny. Otrazhenie pervoe,2005,"Action,Crime,Drama",3.0,600
tt0359398,movie,Hellbreeder,2004,"Horror,Mystery",2.1,600
tt23135090,movie,Satvut Advut,2022,Comedy,8.7,599
tt0356129,movie,The First Monsoon Day,2002,Drama,7.8,599
tt1719030,movie,Give Up Tomorrow,2011,"Crime,Documentary,Mystery",7.6,599
tt2357748,movie,Rock and Roll's Greatest Failure: Otway the Movie,2013,Documentary,7.6,599
tt4188338,movie,Something Better to Come,2014,"Biography,Documentary",7.6,599
tt0305178,movie,James' Journey to Jerusalem,2003,"Comedy,Drama",7.4,599
tt0355686,movie,Lelam,1997,"Action,Thriller",7.4,599
tt5684868,movie,Sustainable,2016,"Documentary,History,News",7.3,599
tt0249412,movie,Bride of Fire,2000,"Drama,Romance",7.1,599
tt11225228,movie,Titina,2022,"Adventure,Animation,Family",7.0,599
tt4288156,movie,Jurek,2014,Documentary,7.0,599
tt0163777,movie,Onimasa,1982,Drama,6.9,599
tt1277938,movie,Daytime Drinking,2008,"Comedy,Drama",6.7,599
tt6095004,movie,29 + 1,2017,"Comedy,Drama,Fantasy",6.7,599
tt0298050,movie,Manito,2002,"Drama,Family",6.6,599
tt28328849,movie,Blessings of Christmas,2023,"Drama,Family",6.6,599
tt4593236,movie,The Radiant One,2016,"Drama,Mystery,Thriller",6.6,599
tt2196488,movie,Atlantic.,2014,Drama,6.5,599
tt0113909,movie,Don't Forget You're Going to Die,1995,Drama,6.4,599
tt2934568,movie,How to Use Guys with Secret Tips,2013,"Comedy,Romance",6.4,599
tt4312536,movie,Ch/B,2014,"Comedy,Drama",6.3,599
tt12509164,movie,The Miracle Child,2021,Drama,6.2,599
tt10092170,movie,The Line,2023,Drama,6.1,599
tt5168238,movie,Another Version of You,2018,"Adventure,Fantasy,Romance",6.1,599
tt0421920,movie,El calentito,2005,"Comedy,Music",5.9,599
tt9773532,movie,Always Say Yes,2019,Drama,5.9,599
tt11557872,movie,Zaï Zaï Zaï Zaï,2020,Comedy,5.8,599
tt4315174,movie,Despite the Night,2015,"Drama,Horror,Mystery",5.8,599
tt14828040,movie,Spermageddon,2024,"Animation,Comedy,Musical",5.7,599
tt0082849,movie,On the Right Track,1981,"Comedy,Romance",5.4,599
tt0139649,movie,Too Tired to Die,1998,"Comedy,Drama,Fantasy",5.4,599
tt6032878,movie,The Wrong Mother,2017,"Drama,Thriller",5.4,599
tt0109386,movie,Blue Helmet,1994,"Comedy,Drama",5.3,599
tt0085156,movie,American Nightmare,1983,"Crime,Horror,Thriller",5.2,599
tt0903131,movie,All Hat,2007,Western,5.1,599
tt27881699,movie,Bogeyman,2023,"Action,Comedy",5.0,599
tt0845975,movie,Commediasexi,2006,Comedy,4.7,599
tt0188246,movie,Influence Peddling,1999,Comedy,4.5,599
tt14471774,movie,Mastemah,2022,"Horror,Thriller",4.3,599
tt0089628,movie,Movers & Shakers,1985,Comedy,4.2,599
tt10887344,movie,Blade: The Iron Cross,2020,"Fantasy,Horror,Sci-Fi",4.2,599
